customer_id,last_purchase,first_purchase,total_orders,total_revenue,total_items,avg_order_value,unique_products,days_since_last_purchase,customer_lifespan_days,avg_days_between_orders,purchase_frequency,ltv,churned,r_score,f_score,m_score,rfm_avg,rfm_segment,segment,city,signup_date,days_since_signup
CUST0400,2026-04-06,2024-05-19,10,28971.579999999998,31,2897.158,8,13,687,76.33333333333333,0.4366812227074236,28971.58,0,5,3,4,4.0,Loyal Customers,Budget,Hyderabad,2025-08-16,246
CUST0401,2026-02-21,2024-05-03,11,33406.97,35,3036.997272727273,10,57,659,65.9,0.5007587253414264,33406.97,0,4,3,4,3.6666666666666665,Loyal Customers,Premium,Chennai,2025-01-14,460
CUST0402,2026-02-21,2024-06-01,13,44857.93,41,3450.61,12,57,630,52.5,0.6190476190476191,44857.93,0,4,3,4,3.6666666666666665,Loyal Customers,Budget,Hyderabad,2024-09-17,579
CUST0403,2026-02-24,2024-08-06,9,38440.22,33,4271.135555555556,9,54,567,70.875,0.4761904761904762,38440.22,0,4,2,4,3.3333333333333335,New Customers,Regular,Kolkata,2025-10-02,199
CUST0404,2026-03-08,2024-05-31,12,74844.70999999999,41,6237.059166666666,10,42,646,58.72727272727273,0.5572755417956656,74844.71,0,4,3,5,4.0,Loyal Customers,Budget,Chennai,2025-07-26,267
CUST0405,2026-02-10,2024-07-31,12,47802.43,36,3983.5358333333334,9,68,559,50.81818181818182,0.6440071556350626,47802.43,0,3,3,4,3.3333333333333335,Loyal Customers,Regular,Bangalore,2025-11-15,155
CUST0406,2026-03-25,2024-11-16,13,51222.29,45,3940.1761538461537,9,25,494,41.166666666666664,0.7894736842105264,51222.29,0,5,3,5,4.333333333333333,Loyal Customers,Budget,Mumbai,2025-01-26,448
CUST0407,2026-03-13,2024-08-25,9,36020.14,32,4002.237777777778,7,37,565,70.625,0.4778761061946903,36020.14,0,4,2,4,3.3333333333333335,New Customers,Regular,Pune,2024-11-04,531
CUST0408,2025-11-10,2024-04-27,11,42360.490000000005,35,3850.9536363636366,6,160,562,56.2,0.5871886120996441,42360.49,1,2,3,4,3.0,At Risk,Premium,Kolkata,2024-05-25,694
CUST0409,2026-03-24,2024-04-23,15,56630.64,45,3775.3759999999997,11,26,700,50.0,0.6428571428571429,56630.64,0,5,4,5,4.666666666666667,Champions,Budget,Kolkata,2026-03-08,42
CUST0410,2026-02-09,2024-06-30,5,6968.07,14,1393.614,4,69,589,147.25,0.2546689303904924,6968.07,0,3,2,2,2.3333333333333335,Potential Loyalists,Premium,Ahmedabad,2024-12-15,490
CUST0411,2026-03-30,2024-07-05,11,59101.84,37,5372.894545454546,11,20,633,63.3,0.5213270142180094,59101.84,0,5,3,5,4.333333333333333,Loyal Customers,Regular,Bangalore,2026-01-16,93
CUST0412,2025-04-23,2024-04-29,7,15833.41,16,2261.9157142857143,6,361,359,59.833333333333336,0.584958217270195,15833.41,1,1,2,3,2.0,Hibernating,Budget,Bangalore,2024-04-29,720
CUST0413,2026-04-16,2024-06-26,12,54196.14,43,4516.345,10,3,659,59.90909090909091,0.5462822458270107,54196.14,0,5,3,5,4.333333333333333,Loyal Customers,Budget,Delhi,2025-09-17,214
CUST0414,2025-11-29,2024-06-06,8,31807.32,24,3975.915,7,141,541,77.28571428571429,0.44362292051756,31807.32,1,2,2,4,2.6666666666666665,Hibernating,Regular,Kolkata,2025-05-09,345
CUST0415,2026-03-03,2024-05-06,8,39719.770000000004,26,4964.9712500000005,7,47,666,95.14285714285714,0.3603603603603604,39719.77,0,4,2,4,3.3333333333333335,New Customers,Regular,Delhi,2024-09-11,585
CUST0416,2026-03-13,2024-07-15,11,68436.45,38,6221.495454545454,8,37,606,60.6,0.5445544554455446,68436.45,0,4,3,5,4.0,Loyal Customers,Regular,Delhi,2024-07-21,637
CUST0417,2026-03-22,2024-06-26,17,55717.19,47,3277.4817647058826,14,28,634,39.625,0.804416403785489,55717.19,0,5,4,5,4.666666666666667,Champions,Regular,Pune,2024-04-21,728
CUST0418,2026-04-02,2024-06-05,14,77802.4,40,5557.314285714286,10,17,666,51.23076923076923,0.6306306306306306,77802.4,0,5,3,5,4.333333333333333,Loyal Customers,Regular,Delhi,2024-07-13,645
CUST0419,2025-12-29,2024-05-14,13,36175.22,37,2782.709230769231,9,111,594,49.5,0.6565656565656566,36175.22,1,2,3,4,3.0,At Risk,Regular,Chennai,2025-06-22,301
CUST0420,2025-11-29,2024-06-17,6,15388.78,17,2564.7966666666666,6,141,530,106.0,0.33962264150943394,15388.78,1,2,2,3,2.3333333333333335,Hibernating,Budget,Hyderabad,2023-08-10,983
CUST0421,2026-01-16,2024-05-27,9,45181.63,27,5020.181111111111,9,93,599,74.875,0.4507512520868114,45181.63,1,2,2,4,2.6666666666666665,Hibernating,Budget,Mumbai,2024-12-17,488
CUST0422,2026-04-02,2024-04-30,11,35786.87,34,3253.3518181818185,10,17,702,70.2,0.47008547008547014,35786.87,0,5,3,4,4.0,Loyal Customers,Budget,Bangalore,2024-11-26,509
CUST0423,2026-04-19,2024-04-24,10,44219.06,30,4421.906,8,0,725,80.55555555555556,0.41379310344827586,44219.06,0,5,3,4,4.0,Loyal Customers,Premium,Chennai,2025-11-09,161
CUST0424,2026-03-21,2024-04-19,19,64139.4,52,3375.757894736842,14,29,701,38.94444444444444,0.8131241084165478,64139.4,0,5,4,5,4.666666666666667,Champions,Regular,Mumbai,2023-12-03,868
CUST0425,2026-01-30,2024-04-23,12,52984.51,35,4415.3758333333335,10,79,647,58.81818181818182,0.5564142194744977,52984.51,0,3,3,5,3.6666666666666665,Loyal Customers,Premium,Kolkata,2025-11-13,157
CUST0426,2026-03-02,2024-09-25,10,33235.35,30,3323.535,9,48,523,58.111111111111114,0.5736137667304015,33235.35,0,4,3,4,3.6666666666666665,Loyal Customers,Regular,Kolkata,2024-10-18,548
CUST0427,2026-03-18,2024-04-26,10,40669.58,33,4066.958,9,32,691,76.77777777777777,0.4341534008683068,40669.58,0,4,3,4,3.6666666666666665,Loyal Customers,Regular,Kolkata,2024-11-19,516
CUST0428,2026-04-18,2024-06-02,10,43792.08,26,4379.2080000000005,10,1,685,76.11111111111111,0.43795620437956206,43792.08,0,5,3,4,4.0,Loyal Customers,Budget,Chennai,2024-02-01,808
CUST0429,2026-04-07,2024-07-18,16,50217.72,53,3138.6075,12,12,628,41.86666666666667,0.7643312101910827,50217.72,0,5,4,5,4.666666666666667,Champions,Regular,Chennai,2023-11-03,898
CUST0430,2026-02-13,2024-04-19,14,29840.66,42,2131.4757142857143,9,65,665,51.15384615384615,0.631578947368421,29840.66,0,3,3,4,3.3333333333333335,Loyal Customers,Premium,Bangalore,2025-07-04,289
CUST0431,2025-08-01,2024-05-15,12,89963.56999999999,41,7496.964166666666,9,261,443,40.27272727272727,0.8126410835214446,89963.57,1,1,3,5,3.0,Cant Lose Them,Premium,Hyderabad,2023-09-29,933
CUST0432,2025-11-12,2024-06-30,9,28732.72,21,3192.5244444444447,8,158,500,62.5,0.5399999999999999,28732.72,1,2,2,4,2.6666666666666665,Hibernating,Budget,Ahmedabad,2024-11-02,533
CUST0433,2026-02-15,2024-05-28,12,26873.55,26,2239.4625,9,63,628,57.09090909090909,0.5732484076433121,26873.55,0,3,3,4,3.3333333333333335,Loyal Customers,Regular,Delhi,2025-03-15,400
CUST0434,2026-04-05,2024-06-08,14,53165.4,47,3797.5285714285715,11,14,666,51.23076923076923,0.6306306306306306,53165.4,0,5,3,5,4.333333333333333,Loyal Customers,Premium,Kolkata,2023-07-29,995
CUST0435,2026-03-03,2024-05-14,10,37338.5,37,3733.85,9,47,658,73.11111111111111,0.45592705167173253,37338.5,0,4,3,4,3.6666666666666665,Loyal Customers,Premium,Pune,2025-08-03,259
CUST0436,2026-04-18,2024-05-11,14,58677.85,28,4191.275,10,1,707,54.38461538461539,0.594059405940594,58677.85,0,5,3,5,4.333333333333333,Loyal Customers,Budget,Hyderabad,2023-10-19,913
CUST0437,2026-01-05,2024-04-28,12,49258.590000000004,27,4104.882500000001,10,104,617,56.09090909090909,0.5834683954619125,49258.59,1,2,3,4,3.0,At Risk,Premium,Pune,2026-01-04,105
CUST0438,2026-02-12,2024-05-05,10,26941.6,25,2694.16,9,66,648,72.0,0.4629629629629629,26941.6,0,3,3,4,3.3333333333333335,Loyal Customers,Budget,Bangalore,2025-12-15,125
CUST0439,2026-03-16,2024-07-17,7,28760.600000000002,23,4108.657142857143,7,34,607,101.16666666666667,0.3459637561779242,28760.6,0,4,2,4,3.3333333333333335,New Customers,Budget,Bangalore,2023-10-09,923
CUST0440,2026-02-14,2024-06-23,8,22420.690000000002,20,2802.5862500000003,8,64,601,85.85714285714286,0.39933444259567386,22420.69,0,3,2,3,2.6666666666666665,Potential Loyalists,Premium,Bangalore,2023-12-21,850
CUST0441,2026-04-15,2024-08-09,12,56937.33,34,4744.7775,10,4,614,55.81818181818182,0.5863192182410424,56937.33,0,5,3,5,4.333333333333333,Loyal Customers,Premium,Mumbai,2024-01-20,820
CUST0442,2026-03-12,2024-06-21,11,45860.579999999994,31,4169.143636363636,9,38,629,62.9,0.5246422893481717,45860.58,0,4,3,4,3.6666666666666665,Loyal Customers,Budget,Pune,2024-02-28,781
CUST0443,2026-01-08,2024-06-20,11,37228.74,34,3384.4309090909087,9,101,567,56.7,0.5820105820105821,37228.74,1,2,3,4,3.0,At Risk,Regular,Hyderabad,2023-05-15,1070
CUST0444,2026-01-02,2024-06-12,6,21392.190000000002,22,3565.3650000000002,5,107,569,113.8,0.31634446397188054,21392.19,1,2,2,3,2.3333333333333335,Hibernating,Regular,Ahmedabad,2023-10-17,915
CUST0445,2025-12-25,2024-07-17,11,27945.920000000002,31,2540.538181818182,10,115,526,52.6,0.6273764258555132,27945.92,1,2,3,4,3.0,At Risk,Budget,Hyderabad,2025-06-06,317
CUST0446,2026-04-12,2024-04-22,22,81702.07,68,3713.730454545455,15,7,720,34.285714285714285,0.9166666666666666,81702.07,0,5,5,5,5.0,Champions,Budget,Chennai,2024-07-30,628
CUST0447,2025-11-06,2024-04-29,8,50813.270000000004,23,6351.6587500000005,6,164,556,79.42857142857143,0.4316546762589928,50813.27,1,2,2,5,3.0,Hibernating,Budget,Chennai,2026-04-02,17
CUST0448,2026-01-13,2024-05-08,11,38632.71,35,3512.064545454545,10,96,615,61.5,0.5365853658536586,38632.71,1,2,3,4,3.0,At Risk,Budget,Kolkata,2026-02-28,50
CUST0449,2026-04-09,2024-07-08,16,37007.700000000004,50,2312.9812500000003,10,10,640,42.666666666666664,0.75,37007.7,0,5,4,4,4.333333333333333,Champions,Regular,Ahmedabad,2024-04-06,743
CUST0450,2026-04-11,2024-04-23,16,66439.83,50,4152.489375,10,8,718,47.86666666666667,0.6685236768802229,66439.83,0,5,4,5,4.666666666666667,Champions,Premium,Chennai,2026-02-02,76
CUST0451,2026-04-05,2024-05-06,14,44224.72,37,3158.9085714285716,13,14,699,53.76923076923077,0.6008583690987124,44224.72,0,5,3,4,4.0,Loyal Customers,Budget,Bangalore,2025-05-03,351
CUST0452,2025-11-17,2024-04-20,13,34232.26,34,2633.2507692307695,11,153,576,48.0,0.6770833333333334,34232.26,1,2,3,4,3.0,At Risk,Regular,Hyderabad,2024-03-05,775
CUST0453,2026-02-20,2024-07-16,21,72230.83,64,3439.5633333333335,15,58,584,29.2,1.0787671232876712,72230.83,0,4,5,5,4.666666666666667,Champions,Regular,Pune,2025-07-07,286
CUST0454,2026-04-12,2024-05-03,11,32777.65,30,2979.7863636363636,9,7,709,70.9,0.46544428772919605,32777.65,0,5,3,4,4.0,Loyal Customers,Budget,Bangalore,2023-10-19,913
CUST0455,2025-11-19,2024-05-26,12,34006.85,34,2833.9041666666667,9,151,542,49.27272727272727,0.6642066420664207,34006.85,1,2,3,4,3.0,At Risk,Premium,Mumbai,2024-06-27,661
CUST0456,2026-04-11,2024-05-20,10,29596.32,28,2959.632,8,8,691,76.77777777777777,0.4341534008683068,29596.32,0,5,3,4,4.0,Loyal Customers,Regular,Chennai,2025-10-15,186
CUST0457,2026-02-26,2024-07-09,10,26922.66,19,2692.266,9,52,597,66.33333333333333,0.5025125628140704,26922.66,0,4,3,4,3.6666666666666665,Loyal Customers,Premium,Bangalore,2025-10-12,189
CUST0458,2025-12-30,2024-06-29,13,66514.61,45,5116.508461538461,10,110,549,45.75,0.7103825136612022,66514.61,1,2,3,5,3.3333333333333335,At Risk,Regular,Bangalore,2023-06-03,1051
CUST0459,2025-08-01,2024-06-09,14,43551.39,38,3110.8135714285713,11,261,418,32.15384615384615,1.0047846889952152,43551.39,1,1,3,4,2.6666666666666665,Cant Lose Them,Premium,Mumbai,2025-10-13,188
CUST0460,2026-03-30,2024-04-19,16,71872.92,48,4492.0575,10,20,710,47.333333333333336,0.676056338028169,71872.92,0,5,4,5,4.666666666666667,Champions,Premium,Delhi,2025-02-09,434
CUST0461,2025-10-27,2024-08-14,9,35242.94,26,3915.8822222222225,6,174,439,54.875,0.6150341685649203,35242.94,1,2,2,4,2.6666666666666665,Hibernating,Premium,Hyderabad,2025-07-03,290
CUST0462,2026-03-27,2024-07-17,15,85398.12,51,5693.208,11,23,618,44.142857142857146,0.7281553398058251,85398.12,0,5,4,5,4.666666666666667,Champions,Regular,Pune,2025-01-25,449
CUST0463,2026-03-18,2024-06-29,17,40405.51,41,2376.794705882353,12,32,627,39.1875,0.8133971291866029,40405.51,0,4,4,4,4.0,Champions,Budget,Kolkata,2024-05-26,693
CUST0464,2026-04-02,2024-06-19,16,53836.799999999996,45,3364.7999999999997,10,17,652,43.46666666666667,0.7361963190184049,53836.8,0,5,4,5,4.666666666666667,Champions,Regular,Delhi,2025-06-12,311
CUST0465,2025-12-18,2024-06-22,13,50304.33,39,3869.5638461538465,9,122,544,45.333333333333336,0.7169117647058824,50304.33,1,2,3,5,3.3333333333333335,At Risk,Budget,Chennai,2025-12-04,136
CUST0466,2026-04-05,2024-05-16,10,49734.15,29,4973.415,9,14,689,76.55555555555556,0.4354136429608128,49734.15,0,5,3,4,4.0,Loyal Customers,Regular,Bangalore,2023-08-02,991
CUST0467,2026-02-10,2024-05-22,11,46450.64,35,4222.785454545455,10,68,629,62.9,0.5246422893481717,46450.64,0,3,3,4,3.3333333333333335,Loyal Customers,Regular,Ahmedabad,2024-05-09,710
CUST0468,2026-03-27,2025-03-13,7,21027.32,18,3003.902857142857,7,23,379,63.166666666666664,0.554089709762533,21027.32,0,5,2,3,3.3333333333333335,New Customers,Budget,Mumbai,2024-07-26,632
CUST0469,2026-02-22,2024-07-23,9,21770.2,26,2418.911111111111,8,56,579,72.375,0.46632124352331605,21770.2,0,4,2,3,3.0,New Customers,Regular,Mumbai,2025-09-27,204
CUST0470,2026-03-11,2024-05-01,14,54157.18,34,3868.37,10,39,679,52.23076923076923,0.6185567010309279,54157.18,0,4,3,5,4.0,Loyal Customers,Budget,Ahmedabad,2024-01-28,812
CUST0471,2026-03-24,2024-05-05,7,39981.03,20,5711.575714285714,6,26,688,114.66666666666667,0.30523255813953487,39981.03,0,5,2,4,3.6666666666666665,New Customers,Premium,Hyderabad,2026-04-15,4
CUST0472,2026-03-30,2024-06-12,10,29543.52,19,2954.352,8,20,656,72.88888888888889,0.4573170731707317,29543.52,0,5,3,4,4.0,Loyal Customers,Budget,Delhi,2023-07-21,1003
CUST0473,2026-03-12,2024-06-11,12,45334.73,38,3777.894166666667,11,38,639,58.09090909090909,0.5633802816901409,45334.73,0,4,3,4,3.6666666666666665,Loyal Customers,Premium,Kolkata,2025-10-17,184
CUST0474,2026-04-14,2024-09-03,11,49235.67,39,4475.97,9,5,588,58.8,0.5612244897959183,49235.67,0,5,3,4,4.0,Loyal Customers,Budget,Hyderabad,2023-11-02,899
CUST0475,2026-03-13,2024-05-25,19,67559.35,61,3555.755263157895,13,37,657,36.5,0.8675799086757991,67559.35,0,4,4,5,4.333333333333333,Champions,Regular,Unknown,2025-04-23,361
CUST0476,2026-03-19,2024-05-07,11,48138.6,35,4376.236363636363,9,31,681,68.1,0.4845814977973568,48138.6,0,4,3,4,3.6666666666666665,Loyal Customers,Budget,Bangalore,2024-05-18,701
CUST0477,2026-03-16,2024-04-26,10,40062.28,38,4006.228,8,34,689,76.55555555555556,0.4354136429608128,40062.28,0,4,3,4,3.6666666666666665,Loyal Customers,Premium,Ahmedabad,2024-03-18,762
CUST0478,2026-03-05,2024-05-18,9,30224.739999999998,25,3358.304444444444,8,45,656,82.0,0.4115853658536585,30224.74,0,4,2,4,3.3333333333333335,New Customers,Regular,Hyderabad,2023-08-30,963
CUST0479,2026-02-03,2024-04-19,17,74670.69,49,4392.393529411765,12,75,655,40.9375,0.7786259541984734,74670.69,0,3,4,5,4.0,Loyal Customers,Budget,Unknown,2023-05-03,1082
CUST0480,2026-04-05,2024-07-25,10,36552.07,21,3655.207,8,14,619,68.77777777777777,0.48465266558966075,36552.07,0,5,3,4,4.0,Loyal Customers,Regular,Mumbai,2023-04-26,1089
CUST0481,2026-03-25,2024-04-26,12,43500.64,42,3625.0533333333333,10,25,698,63.45454545454545,0.5157593123209169,43500.64,0,5,3,4,4.0,Loyal Customers,Regular,Mumbai,2024-01-13,827
CUST0482,2026-02-12,2024-05-04,13,41112.66,37,3162.512307692308,10,66,649,54.083333333333336,0.600924499229584,41112.66,0,3,3,4,3.3333333333333335,Loyal Customers,Regular,Chennai,2025-02-16,427
CUST0483,2026-02-10,2024-07-14,7,20949.0,16,2992.714285714286,6,68,576,96.0,0.36458333333333337,20949.0,0,3,2,3,2.6666666666666665,Potential Loyalists,Regular,Chennai,2024-04-08,741
CUST0484,2026-02-03,2024-09-21,10,35673.02,34,3567.3019999999997,10,75,500,55.55555555555556,0.6,35673.02,0,3,3,4,3.3333333333333335,Loyal Customers,Regular,Unknown,2025-04-23,361
CUST0485,2026-03-16,2024-05-06,7,31245.39,21,4463.627142857143,7,34,679,113.16666666666667,0.30927835051546393,31245.39,0,4,2,4,3.3333333333333335,New Customers,Regular,Kolkata,2023-07-21,1003
CUST0486,2026-04-01,2024-04-20,17,76172.44,49,4480.731764705883,12,18,711,44.4375,0.7172995780590717,76172.44,0,5,4,5,4.666666666666667,Champions,Budget,Unknown,2024-01-22,818
CUST0487,2025-12-16,2024-08-10,10,31790.79,36,3179.079,7,124,493,54.77777777777778,0.6085192697768762,31790.79,1,2,3,4,3.0,At Risk,Premium,Pune,2026-02-21,57
CUST0488,2026-03-16,2024-04-26,15,31322.469999999998,40,2088.1646666666666,12,34,689,49.214285714285715,0.6531204644412192,31322.47,0,4,4,4,4.0,Champions,Regular,Delhi,2024-05-06,713
CUST0489,2026-04-19,2024-05-21,13,74036.06999999999,41,5695.082307692307,9,0,698,58.166666666666664,0.5587392550143266,74036.07,0,5,3,5,4.333333333333333,Loyal Customers,Budget,Hyderabad,2023-04-27,1088
CUST0490,2026-04-04,2024-06-11,12,52963.33,37,4413.610833333333,9,15,662,60.18181818181818,0.5438066465256798,52963.33,0,5,3,5,4.333333333333333,Loyal Customers,Budget,Kolkata,2025-08-28,234
CUST0491,2026-03-15,2024-06-30,14,28320.3,36,2022.8785714285714,11,35,623,47.92307692307692,0.6741573033707865,28320.3,0,4,3,4,3.6666666666666665,Loyal Customers,Regular,Bangalore,2025-08-17,245
CUST0492,2025-03-22,2024-05-12,7,11416.619999999999,15,1630.945714285714,7,393,314,52.333333333333336,0.6687898089171974,11416.62,1,1,2,3,2.0,Hibernating,Regular,Chennai,2024-04-16,733
CUST0493,2026-04-11,2024-06-09,11,28985.6,29,2635.0545454545454,8,8,671,67.1,0.4918032786885246,28985.6,0,5,3,4,4.0,Loyal Customers,Regular,Ahmedabad,2024-04-20,729
CUST0494,2026-04-15,2024-07-20,15,63331.45,42,4222.096666666666,10,4,634,45.285714285714285,0.7097791798107256,63331.45,0,5,4,5,4.666666666666667,Champions,Premium,Hyderabad,2023-05-20,1065
CUST0495,2026-01-07,2024-06-03,10,29224.66,30,2922.466,8,102,583,64.77777777777777,0.5145797598627787,29224.66,1,2,3,4,3.0,At Risk,Regular,Chennai,2025-09-17,214
CUST0496,2026-02-16,2024-05-16,6,31191.34,19,5198.556666666666,6,62,641,128.2,0.28081123244929795,31191.34,0,3,2,4,3.0,Potential Loyalists,Regular,Ahmedabad,2023-06-08,1046
CUST0497,2026-03-20,2024-07-04,13,55870.630000000005,46,4297.74076923077,10,30,624,52.0,0.625,55870.63,0,5,3,5,4.333333333333333,Loyal Customers,Regular,Hyderabad,2024-06-03,685
CUST0498,2026-04-02,2024-04-21,12,44336.36,38,3694.6966666666667,9,17,711,64.63636363636364,0.5063291139240507,44336.36,0,5,3,4,4.0,Loyal Customers,Premium,Delhi,2023-06-01,1053
CUST0499,2026-02-17,2024-06-05,9,30407.16,30,3378.5733333333333,9,61,622,77.75,0.4340836012861736,30407.16,0,3,2,4,3.0,Potential Loyalists,Budget,Bangalore,2025-02-24,419
CUST0500,2026-04-12,2024-06-27,10,51923.32,36,5192.332,9,7,654,72.66666666666667,0.4587155963302752,51923.32,0,5,3,5,4.333333333333333,Loyal Customers,Budget,Hyderabad,2024-10-16,550
CUST0501,2026-02-06,2024-09-15,13,61828.25,31,4756.0192307692305,12,72,509,42.416666666666664,0.7662082514734775,61828.25,0,3,3,5,3.6666666666666665,Loyal Customers,Regular,Pune,2025-02-14,429
CUST0502,2026-04-19,2024-07-23,11,77267.45999999999,38,7024.314545454545,9,0,635,63.5,0.5196850393700787,77267.46,0,5,3,5,4.333333333333333,Loyal Customers,Regular,Kolkata,2024-09-12,584
CUST0503,2026-02-22,2024-07-30,11,58171.020000000004,39,5288.274545454546,9,56,572,57.2,0.576923076923077,58171.02,0,4,3,5,4.0,Loyal Customers,Regular,Mumbai,2026-01-26,83
CUST0504,2026-01-14,2025-02-13,7,13955.680000000002,16,1993.6685714285718,6,95,335,55.833333333333336,0.6268656716417911,13955.68,1,2,2,3,2.3333333333333335,Hibernating,Budget,Pune,2024-09-26,570
CUST0505,2026-03-29,2024-04-25,8,32011.35,25,4001.41875,6,21,703,100.42857142857143,0.3413940256045519,32011.35,0,5,2,4,3.6666666666666665,New Customers,Regular,Pune,2023-09-27,935
CUST0506,2026-02-07,2024-05-25,13,66630.58,34,5125.429230769231,10,71,623,51.916666666666664,0.6260032102728732,66630.58,0,3,3,5,3.6666666666666665,Loyal Customers,Premium,Kolkata,2023-12-12,859
CUST0507,2026-01-07,2024-04-27,15,47637.119999999995,48,3175.8079999999995,13,102,620,44.285714285714285,0.7258064516129031,47637.12,1,2,4,4,3.3333333333333335,At Risk,Budget,Mumbai,2024-11-25,510
CUST0508,2026-01-16,2024-05-13,20,58426.58,53,2921.329,15,93,613,32.26315789473684,0.9787928221859706,58426.58,1,2,5,5,4.0,At Risk,Budget,Pune,2023-09-25,937
CUST0509,2026-02-18,2024-04-25,10,41223.03,36,4122.303,8,60,664,73.77777777777777,0.45180722891566266,41223.03,0,4,3,4,3.6666666666666665,Loyal Customers,Budget,Hyderabad,2025-02-11,432
CUST0510,2026-01-19,2024-04-20,17,73098.0,44,4299.882352941177,11,90,639,39.9375,0.7981220657276995,73098.0,0,3,4,5,4.0,Loyal Customers,Budget,Hyderabad,2024-06-25,663
CUST0511,2026-03-17,2024-12-10,11,52468.81,34,4769.891818181818,10,33,462,46.2,0.7142857142857143,52468.81,0,4,3,5,4.0,Loyal Customers,Regular,Hyderabad,2026-02-09,69
CUST0512,2026-03-14,2024-06-11,16,46857.520000000004,51,2928.5950000000003,12,36,641,42.733333333333334,0.748829953198128,46857.52,0,4,4,4,4.0,Champions,Regular,Mumbai,2024-09-21,575
CUST0513,2026-04-19,2024-04-20,12,44192.37,37,3682.6975,10,0,729,66.27272727272727,0.49382716049382713,44192.37,0,5,3,4,4.0,Loyal Customers,Budget,Pune,2023-12-21,850
CUST0514,2026-01-16,2024-05-25,8,14799.76,24,1849.97,6,93,601,85.85714285714286,0.39933444259567386,14799.76,1,2,2,3,2.3333333333333335,Hibernating,Budget,Ahmedabad,2025-12-04,136
CUST0515,2026-04-02,2024-05-07,8,38054.65,23,4756.83125,6,17,695,99.28571428571429,0.3453237410071942,38054.65,0,5,2,4,3.6666666666666665,New Customers,Premium,Mumbai,2024-09-28,568
CUST0516,2026-02-18,2024-04-21,12,76791.41,37,6399.284166666667,10,60,668,60.72727272727273,0.5389221556886228,76791.41,0,4,3,5,4.0,Loyal Customers,Premium,Hyderabad,2026-03-10,40
CUST0517,2026-04-03,2024-07-06,9,37715.44,31,4190.604444444445,9,16,636,79.5,0.42452830188679247,37715.44,0,5,2,4,3.6666666666666665,New Customers,Regular,Kolkata,2023-08-19,974
CUST0518,2026-02-24,2024-05-27,9,27309.73,26,3034.4144444444446,7,54,638,79.75,0.42319749216300945,27309.73,0,4,2,4,3.3333333333333335,New Customers,Budget,Pune,2023-06-23,1031
CUST0519,2026-03-16,2024-04-19,11,54782.1,38,4980.190909090909,7,34,696,69.6,0.47413793103448276,54782.1,0,4,3,5,4.0,Loyal Customers,Budget,Pune,2025-03-10,405
CUST0520,2025-11-04,2024-06-18,9,41569.590000000004,25,4618.843333333334,9,166,504,63.0,0.5357142857142857,41569.59,1,2,2,4,2.6666666666666665,Hibernating,Premium,Chennai,2025-07-18,275
CUST0521,2026-03-14,2024-04-24,11,27618.27,32,2510.751818181818,7,36,689,68.9,0.4789550072568941,27618.27,0,4,3,4,3.6666666666666665,Loyal Customers,Regular,Chennai,2025-03-28,387
CUST0522,2026-03-30,2024-08-11,5,16189.18,18,3237.8360000000002,4,20,596,149.0,0.25167785234899326,16189.18,0,5,2,3,3.3333333333333335,New Customers,Regular,Delhi,2024-09-03,593
CUST0523,2025-10-13,2024-06-06,5,16758.4,18,3351.6800000000003,4,188,494,123.5,0.3036437246963563,16758.4,1,1,2,3,2.0,Hibernating,Budget,Ahmedabad,2024-03-29,751
CUST0524,2026-04-15,2024-05-20,15,52258.0,43,3483.866666666667,12,4,695,49.642857142857146,0.6474820143884892,52258.0,0,5,4,5,4.666666666666667,Champions,Budget,Ahmedabad,2025-06-04,319
CUST0525,2026-02-16,2025-01-25,6,15102.21,16,2517.035,5,62,387,77.4,0.46511627906976744,15102.21,0,3,2,3,2.6666666666666665,Potential Loyalists,Budget,Bangalore,2023-05-05,1080
CUST0526,2025-11-25,2024-05-05,9,67043.63,35,7449.292222222222,6,145,569,71.125,0.47451669595782076,67043.63,1,2,2,5,3.0,Hibernating,Regular,Ahmedabad,2026-01-24,85
CUST0527,2026-04-13,2024-06-11,5,11092.39,12,2218.478,4,6,671,167.75,0.22354694485842028,11092.39,0,5,2,3,3.3333333333333335,New Customers,Regular,Chennai,2023-06-14,1040
CUST0528,2026-01-22,2024-05-26,15,52892.15,41,3526.1433333333334,11,87,606,43.285714285714285,0.7425742574257426,52892.15,0,3,4,5,4.0,Loyal Customers,Regular,Mumbai,2023-11-06,895
CUST0529,2025-09-08,2024-07-08,8,19123.02,29,2390.3775,7,223,427,61.0,0.5620608899297425,19123.02,1,1,2,3,2.0,Hibernating,Premium,Ahmedabad,2026-03-13,37
CUST0530,2026-03-26,2024-08-26,11,48965.93,36,4451.448181818182,10,24,577,57.7,0.5719237435008665,48965.93,0,5,3,4,4.0,Loyal Customers,Budget,Chennai,2023-06-10,1044
CUST0531,2026-03-12,2024-04-23,11,50723.22,30,4611.201818181818,9,38,688,68.8,0.4796511627906977,50723.22,0,4,3,5,4.0,Loyal Customers,Budget,Delhi,2023-08-13,980
CUST0532,2025-12-13,2024-04-24,10,26071.61,21,2607.161,10,127,598,66.44444444444444,0.5016722408026756,26071.61,1,2,3,4,3.0,At Risk,Budget,Pune,2024-05-24,695
